timestamp,timeIntervalSince1970,x,y,z
"2025-11-08 12:45:50.359 +0000",1762605950.358664,0.073440,0.079255,-0.002966
"2025-11-08 12:45:50.369 +0000",1762605950.368700,-0.038789,0.061139,0.004299
"2025-11-08 12:45:50.379 +0000",1762605950.378736,-0.016222,-0.014532,-0.005766
"2025-11-08 12:45:50.389 +0000",1762605950.388769,0.005672,-0.040858,-0.045577
"2025-11-08 12:45:50.399 +0000",1762605950.398804,-0.036529,-0.019641,-0.037096
"2025-11-08 12:45:50.409 +0000",1762605950.408839,0.012051,0.002523,0.007804
"2025-11-08 12:45:50.419 +0000",1762605950.418875,0.040187,0.037833,0.007144
"2025-11-08 12:45:50.429 +0000",1762605950.428910,0.031996,0.040474,-0.027677
"2025-11-08 12:45:50.439 +0000",1762605950.438945,0.020678,0.009784,-0.026202
"2025-11-08 12:45:50.449 +0000",1762605950.448979,0.028939,-0.023803,-0.001325
"2025-11-08 12:45:50.459 +0000",1762605950.459015,-0.033803,-0.015991,0.000230
"2025-11-08 12:45:50.469 +0000",1762605950.469049,-0.024276,-0.022061,-0.002475
"2025-11-08 12:45:50.479 +0000",1762605950.479084,0.062067,0.011074,0.002317
"2025-11-08 12:45:50.489 +0000",1762605950.489120,0.016130,0.008391,-0.000552
"2025-11-08 12:45:50.499 +0000",1762605950.499155,-0.001488,-0.032295,0.011538
"2025-11-08 12:45:50.509 +0000",1762605950.509189,0.056646,-0.042108,0.008079
"2025-11-08 12:45:50.519 +0000",1762605950.519224,-0.028997,0.007258,-0.018975
"2025-11-08 12:45:50.529 +0000",1762605950.529260,0.021747,0.001557,-0.004079
"2025-11-08 12:45:50.539 +0000",1762605950.539294,0.046749,0.003862,0.011192
"2025-11-08 12:45:50.549 +0000",1762605950.549330,-0.004542,-0.011157,-0.000978
"2025-11-08 12:45:50.559 +0000",1762605950.559364,0.000905,-0.001963,-0.015881
"2025-11-08 12:45:50.569 +0000",1762605950.569400,0.017105,-0.006372,-0.009770
"2025-11-08 12:45:50.579 +0000",1762605950.579436,0.003274,0.017199,-0.007907
"2025-11-08 12:45:50.589 +0000",1762605950.589470,-0.020442,0.018828,-0.001308
"2025-11-08 12:45:50.600 +0000",1762605950.599505,-0.013503,-0.012188,-0.000424
"2025-11-08 12:45:50.610 +0000",1762605950.609539,0.028494,-0.006433,-0.002270
"2025-11-08 12:45:50.620 +0000",1762605950.619574,0.029144,-0.022821,0.007026
"2025-11-08 12:45:50.630 +0000",1762605950.629609,0.036737,-0.012806,0.022202
"2025-11-08 12:45:50.640 +0000",1762605950.639644,0.035352,0.012192,0.015137
"2025-11-08 12:45:50.650 +0000",1762605950.649680,-0.002804,0.013380,0.002060
"2025-11-08 12:45:50.660 +0000",1762605950.659715,0.034089,-0.036661,-0.005397
"2025-11-08 12:45:50.670 +0000",1762605950.669749,0.010612,-0.017568,-0.006711
"2025-11-08 12:45:50.680 +0000",1762605950.679784,0.030302,-0.003242,-0.005135
"2025-11-08 12:45:50.690 +0000",1762605950.689819,-0.012059,0.025054,-0.007948
"2025-11-08 12:45:50.700 +0000",1762605950.699855,-0.001246,-0.004244,-0.005732
"2025-11-08 12:45:50.710 +0000",1762605950.709888,-0.034441,-0.006789,-0.004028
"2025-11-08 12:45:50.720 +0000",1762605950.719924,0.054346,-0.014821,0.001056
"2025-11-08 12:45:50.730 +0000",1762605950.729959,0.104313,-0.027269,-0.002535
"2025-11-08 12:45:50.740 +0000",1762605950.739994,0.083881,-0.000063,-0.007497
"2025-11-08 12:45:50.750 +0000",1762605950.750029,0.113813,-0.018215,0.000841
"2025-11-08 12:45:50.760 +0000",1762605950.760064,0.129624,-0.012084,0.004448
"2025-11-08 12:45:50.770 +0000",1762605950.770099,0.067381,-0.034212,0.000297
"2025-11-08 12:45:50.780 +0000",1762605950.780134,0.026536,-0.047345,-0.016033
"2025-11-08 12:45:50.790 +0000",1762605950.790169,-0.010345,0.023097,-0.022105
"2025-11-08 12:45:50.800 +0000",1762605950.800204,-0.079975,0.069210,-0.032680
"2025-11-08 12:45:50.810 +0000",1762605950.810240,-0.175123,0.056217,-0.011716
"2025-11-08 12:45:50.820 +0000",1762605950.820274,-0.088440,0.016649,0.002453
"2025-11-08 12:45:50.830 +0000",1762605950.830309,0.004107,-0.040148,-0.003636
"2025-11-08 12:45:50.840 +0000",1762605950.840344,0.132224,-0.060913,-0.006151
"2025-11-08 12:45:50.850 +0000",1762605950.850379,0.244309,-0.023503,-0.002290
"2025-11-08 12:45:50.860 +0000",1762605950.860414,0.223111,0.007452,0.018228
"2025-11-08 12:45:50.870 +0000",1762605950.870448,0.121532,0.018837,0.015283
"2025-11-08 12:45:50.880 +0000",1762605950.880484,-0.088268,0.008118,-0.021380
"2025-11-08 12:45:50.891 +0000",1762605950.890519,-0.188721,-0.020357,-0.058929
"2025-11-08 12:45:50.901 +0000",1762605950.900554,-0.213884,-0.002483,-0.029350
"2025-11-08 12:45:50.911 +0000",1762605950.910588,-0.152843,0.048182,0.015220
"2025-11-08 12:45:50.921 +0000",1762605950.920624,0.017224,0.066825,0.031414
"2025-11-08 12:45:50.931 +0000",1762605950.930659,0.181159,-0.017414,0.010304
"2025-11-08 12:45:50.941 +0000",1762605950.940693,0.202078,-0.053663,-0.042622
"2025-11-08 12:45:50.951 +0000",1762605950.950729,0.095937,-0.054360,-0.039296
"2025-11-08 12:45:50.961 +0000",1762605950.960763,-0.029945,-0.006870,0.008038
"2025-11-08 12:45:50.971 +0000",1762605950.970798,-0.157714,0.042356,0.012878
"2025-11-08 12:45:50.981 +0000",1762605950.980834,-0.198777,0.066767,-0.011935
"2025-11-08 12:45:50.991 +0000",1762605950.990869,-0.074054,0.006170,-0.023011
"2025-11-08 12:45:51.001 +0000",1762605951.000904,0.012045,-0.048018,-0.016163
"2025-11-08 12:45:51.011 +0000",1762605951.010939,0.054925,-0.014258,0.004997
"2025-11-08 12:45:51.021 +0000",1762605951.020974,0.082104,0.003902,0.011921
"2025-11-08 12:45:51.031 +0000",1762605951.031008,0.064794,0.032046,0.002503
"2025-11-08 12:45:51.041 +0000",1762605951.041043,-0.021265,0.029894,-0.004014
"2025-11-08 12:45:51.051 +0000",1762605951.051078,-0.075833,-0.030049,-0.011158
"2025-11-08 12:45:51.061 +0000",1762605951.061114,-0.090681,-0.045974,-0.015753
"2025-11-08 12:45:51.071 +0000",1762605951.071149,-0.066320,-0.028160,0.008742
"2025-11-08 12:45:51.081 +0000",1762605951.081183,0.034606,0.015697,0.029939
"2025-11-08 12:45:51.091 +0000",1762605951.091218,0.023108,0.040803,0.032587
"2025-11-08 12:45:51.101 +0000",1762605951.101253,0.048764,-0.003358,0.013414
"2025-11-08 12:45:51.111 +0000",1762605951.111289,-0.000035,-0.045880,-0.008999
"2025-11-08 12:45:51.121 +0000",1762605951.121323,-0.057911,-0.045079,-0.009506
