timestamp,timeIntervalSince1970,x,y,z
"2025-11-04 10:08:00.218 +0000",1762250880.218019,-0.059982,-0.704224,-0.656586
"2025-11-04 10:08:00.228 +0000",1762250880.228000,-0.099716,-0.679871,-0.649002
"2025-11-04 10:08:00.238 +0000",1762250880.237982,-0.085953,-0.658554,-0.704651
"2025-11-04 10:08:00.248 +0000",1762250880.247962,-0.059174,-0.659882,-0.791458
"2025-11-04 10:08:00.258 +0000",1762250880.257942,-0.060150,-0.671677,-0.839752
"2025-11-04 10:08:00.268 +0000",1762250880.267924,-0.069214,-0.663498,-0.793396
"2025-11-04 10:08:00.278 +0000",1762250880.277905,-0.079529,-0.636459,-0.695831
"2025-11-04 10:08:00.288 +0000",1762250880.287886,-0.073105,-0.623230,-0.631409
"2025-11-04 10:08:00.298 +0000",1762250880.297868,-0.057343,-0.638840,-0.601364
"2025-11-04 10:08:00.308 +0000",1762250880.307847,-0.044952,-0.671936,-0.574783
"2025-11-04 10:08:00.318 +0000",1762250880.317828,-0.045898,-0.698807,-0.570648
"2025-11-04 10:08:00.328 +0000",1762250880.327810,-0.044525,-0.706711,-0.581055
"2025-11-04 10:08:00.338 +0000",1762250880.337791,-0.038681,-0.710754,-0.622421
"2025-11-04 10:08:00.348 +0000",1762250880.347773,-0.038330,-0.722458,-0.686310
"2025-11-04 10:08:00.358 +0000",1762250880.357754,-0.033951,-0.744629,-0.734558
"2025-11-04 10:08:00.368 +0000",1762250880.367735,-0.021347,-0.764481,-0.756409
"2025-11-04 10:08:00.378 +0000",1762250880.377716,-0.007675,-0.755814,-0.774643
"2025-11-04 10:08:00.388 +0000",1762250880.387697,-0.003464,-0.731354,-0.784622
"2025-11-04 10:08:00.398 +0000",1762250880.397679,-0.013962,-0.705612,-0.784225
"2025-11-04 10:08:00.408 +0000",1762250880.407660,-0.025894,-0.668198,-0.769592
"2025-11-04 10:08:00.418 +0000",1762250880.417640,-0.031738,-0.617401,-0.761749
"2025-11-04 10:08:00.428 +0000",1762250880.427622,-0.041031,-0.584579,-0.774673
"2025-11-04 10:08:00.438 +0000",1762250880.437602,-0.053299,-0.578323,-0.769867
"2025-11-04 10:08:00.448 +0000",1762250880.447585,-0.055832,-0.592056,-0.756332
"2025-11-04 10:08:00.458 +0000",1762250880.457566,-0.060501,-0.632828,-0.720459
"2025-11-04 10:08:00.468 +0000",1762250880.467546,-0.060196,-0.696091,-0.673035
"2025-11-04 10:08:00.478 +0000",1762250880.477529,-0.050812,-0.740082,-0.637573
"2025-11-04 10:08:00.488 +0000",1762250880.487509,-0.043579,-0.738480,-0.645844
"2025-11-04 10:08:00.497 +0000",1762250880.497491,-0.034821,-0.719589,-0.714828
"2025-11-04 10:08:00.507 +0000",1762250880.507471,-0.016205,-0.701859,-0.791428
"2025-11-04 10:08:00.517 +0000",1762250880.517453,-0.008240,-0.682816,-0.844559
"2025-11-04 10:08:00.527 +0000",1762250880.527434,-0.015106,-0.668457,-0.866608
"2025-11-04 10:08:00.537 +0000",1762250880.537415,-0.017838,-0.655502,-0.855118
"2025-11-04 10:08:00.547 +0000",1762250880.547396,-0.010422,-0.655197,-0.816559
"2025-11-04 10:08:00.557 +0000",1762250880.557377,-0.001373,-0.666794,-0.752914
"2025-11-04 10:08:00.567 +0000",1762250880.567359,0.003113,-0.678253,-0.694839
"2025-11-04 10:08:00.577 +0000",1762250880.577340,0.003433,-0.683426,-0.653229
"2025-11-04 10:08:00.587 +0000",1762250880.587321,0.003525,-0.680389,-0.633850
"2025-11-04 10:08:00.597 +0000",1762250880.597302,-0.004761,-0.663345,-0.644470
"2025-11-04 10:08:00.607 +0000",1762250880.607283,-0.032181,-0.637909,-0.677048
"2025-11-04 10:08:00.617 +0000",1762250880.617265,-0.060516,-0.620438,-0.731964
"2025-11-04 10:08:00.627 +0000",1762250880.627246,-0.066605,-0.601685,-0.786346
"2025-11-04 10:08:00.637 +0000",1762250880.637227,-0.069260,-0.591721,-0.811996
"2025-11-04 10:08:00.647 +0000",1762250880.647209,-0.066895,-0.597794,-0.817276
"2025-11-04 10:08:00.657 +0000",1762250880.657189,-0.053757,-0.616287,-0.825180
"2025-11-04 10:08:00.667 +0000",1762250880.667171,-0.045303,-0.629807,-0.838333
"2025-11-04 10:08:00.677 +0000",1762250880.677150,-0.029831,-0.637405,-0.798920
"2025-11-04 10:08:00.687 +0000",1762250880.687133,-0.039841,-0.642700,-0.731079
"2025-11-04 10:08:00.697 +0000",1762250880.697114,-0.076889,-0.620392,-0.723907
"2025-11-04 10:08:00.707 +0000",1762250880.707095,-0.018387,-0.611984,-0.818588
"2025-11-04 10:08:00.717 +0000",1762250880.717076,0.229156,-0.730270,-0.809433
"2025-11-04 10:08:00.727 +0000",1762250880.727056,0.152893,-0.713333,-0.793472
"2025-11-04 10:08:00.737 +0000",1762250880.737038,-0.005005,-0.653885,-0.811844
"2025-11-04 10:08:00.747 +0000",1762250880.747020,-0.040039,-0.620346,-0.792770
"2025-11-04 10:08:00.757 +0000",1762250880.757001,-0.084213,-0.657501,-0.784805
"2025-11-04 10:08:00.767 +0000",1762250880.766982,-0.117615,-0.694626,-0.795166
"2025-11-04 10:08:00.777 +0000",1762250880.776962,-0.115143,-0.678436,-0.763336
"2025-11-04 10:08:00.787 +0000",1762250880.786944,-0.115250,-0.661713,-0.737961
"2025-11-04 10:08:00.797 +0000",1762250880.796926,-0.124298,-0.660660,-0.730682
"2025-11-04 10:08:00.807 +0000",1762250880.806907,-0.131546,-0.665787,-0.754166
"2025-11-04 10:08:00.817 +0000",1762250880.816888,-0.130722,-0.671829,-0.803375
"2025-11-04 10:08:00.827 +0000",1762250880.826869,-0.128906,-0.668243,-0.839722
