timestamp,timeIntervalSince1970,x,y,z
"2025-10-28 09:14:02.485 +0000",1761642842.485468,-0.001764,0.063794,-0.033790
"2025-10-28 09:14:02.496 +0000",1761642842.495506,0.026376,0.010097,0.032333
"2025-10-28 09:14:02.506 +0000",1761642842.505544,0.065284,-0.058079,0.061819
"2025-10-28 09:14:02.516 +0000",1761642842.515582,0.039238,-0.068997,0.006206
"2025-10-28 09:14:02.526 +0000",1761642842.525621,0.010110,-0.017537,-0.055099
"2025-10-28 09:14:02.536 +0000",1761642842.535660,-0.021230,0.040525,-0.048517
"2025-10-28 09:14:02.546 +0000",1761642842.545697,-0.018608,0.050324,0.010734
"2025-10-28 09:14:02.556 +0000",1761642842.555736,-0.016535,0.003714,0.038856
"2025-10-28 09:14:02.566 +0000",1761642842.565773,-0.016449,-0.036020,0.003772
"2025-10-28 09:14:02.576 +0000",1761642842.575812,0.012660,-0.033499,-0.033634
"2025-10-28 09:14:02.586 +0000",1761642842.585850,0.021115,-0.010503,-0.027415
"2025-10-28 09:14:02.596 +0000",1761642842.595888,-0.006138,0.019236,0.007743
"2025-10-28 09:14:02.606 +0000",1761642842.605928,-0.002751,0.028336,0.024520
"2025-10-28 09:14:02.616 +0000",1761642842.615965,0.011558,0.007589,0.003630
"2025-10-28 09:14:02.626 +0000",1761642842.626005,0.004079,-0.022863,-0.030227
"2025-10-28 09:14:02.636 +0000",1761642842.636043,-0.018214,-0.034136,-0.026172
"2025-10-28 09:14:02.646 +0000",1761642842.646079,-0.006747,-0.009240,0.009627
"2025-10-28 09:14:02.656 +0000",1761642842.656116,0.010868,0.015088,0.026485
"2025-10-28 09:14:02.666 +0000",1761642842.666157,0.007725,0.019730,-0.001078
"2025-10-28 09:14:02.676 +0000",1761642842.676194,0.003656,0.006203,-0.027784
"2025-10-28 09:14:02.686 +0000",1761642842.686232,0.004603,-0.012254,-0.017467
"2025-10-28 09:14:02.696 +0000",1761642842.696270,-0.004992,-0.025260,0.004194
"2025-10-28 09:14:02.706 +0000",1761642842.706310,-0.014953,-0.011461,0.008853
"2025-10-28 09:14:02.716 +0000",1761642842.716347,-0.001298,0.014821,-0.003805
"2025-10-28 09:14:02.726 +0000",1761642842.726384,0.018457,0.019132,-0.014783
"2025-10-28 09:14:02.736 +0000",1761642842.736422,0.001950,-0.000579,-0.013455
"2025-10-28 09:14:02.746 +0000",1761642842.746460,-0.009749,-0.015612,0.001298
"2025-10-28 09:14:02.756 +0000",1761642842.756499,0.003132,-0.013271,0.008884
"2025-10-28 09:14:02.767 +0000",1761642842.766536,0.002404,-0.002955,-0.005971
"2025-10-28 09:14:02.777 +0000",1761642842.776574,-0.008646,0.006319,-0.019395
"2025-10-28 09:14:02.787 +0000",1761642842.786612,0.001322,0.010165,-0.008012
"2025-10-28 09:14:02.797 +0000",1761642842.796651,0.014996,-0.000844,0.008846
"2025-10-28 09:14:02.807 +0000",1761642842.806690,-0.003140,-0.014348,0.004182
"2025-10-28 09:14:02.817 +0000",1761642842.816727,-0.010877,-0.010594,-0.008891
"2025-10-28 09:14:02.827 +0000",1761642842.826765,0.002406,0.005472,-0.013865
"2025-10-28 09:14:02.837 +0000",1761642842.836803,0.010462,0.003870,-0.005806
"2025-10-28 09:14:02.847 +0000",1761642842.846841,-0.004783,-0.001148,-0.000114
