timestamp,timeIntervalSince1970,x,y,z
"2025-11-02 03:00:29.067 +0000",1762052429.066960,-0.139130,-0.885666,-0.425964
"2025-11-02 03:00:29.077 +0000",1762052429.076991,-0.157913,-0.890762,-0.496323
"2025-11-02 03:00:29.087 +0000",1762052429.087029,-0.116714,-0.878616,-0.463364
"2025-11-02 03:00:29.097 +0000",1762052429.097067,-0.062592,-0.864868,-0.423477
"2025-11-02 03:00:29.107 +0000",1762052429.107105,-0.065521,-0.873505,-0.456131
"2025-11-02 03:00:29.117 +0000",1762052429.117141,-0.107178,-0.888062,-0.464996
"2025-11-02 03:00:29.127 +0000",1762052429.127178,-0.135773,-0.889343,-0.464676
"2025-11-02 03:00:29.137 +0000",1762052429.137215,-0.136246,-0.875641,-0.458740
"2025-11-02 03:00:29.147 +0000",1762052429.147251,-0.114639,-0.876770,-0.463852
"2025-11-02 03:00:29.157 +0000",1762052429.157288,-0.084763,-0.892075,-0.457062
"2025-11-02 03:00:29.167 +0000",1762052429.167325,-0.075516,-0.890060,-0.445267
"2025-11-02 03:00:29.177 +0000",1762052429.177362,-0.101395,-0.875046,-0.450150
"2025-11-02 03:00:29.187 +0000",1762052429.187400,-0.129654,-0.871841,-0.465378
"2025-11-02 03:00:29.197 +0000",1762052429.197437,-0.133652,-0.875870,-0.478027
"2025-11-02 03:00:29.207 +0000",1762052429.207473,-0.119995,-0.871994,-0.461685
"2025-11-02 03:00:29.218 +0000",1762052429.217511,-0.099884,-0.878098,-0.450699
"2025-11-02 03:00:29.228 +0000",1762052429.227546,-0.089462,-0.886871,-0.451599
"2025-11-02 03:00:29.238 +0000",1762052429.237583,-0.083130,-0.889847,-0.465500
"2025-11-02 03:00:29.248 +0000",1762052429.247621,-0.093979,-0.882538,-0.446259
"2025-11-02 03:00:29.258 +0000",1762052429.257658,-0.123917,-0.877121,-0.461182
"2025-11-02 03:00:29.268 +0000",1762052429.267694,-0.131943,-0.877060,-0.462982
"2025-11-02 03:00:29.278 +0000",1762052429.277732,-0.106369,-0.882874,-0.472260
"2025-11-02 03:00:29.288 +0000",1762052429.287768,-0.083115,-0.875504,-0.450165
"2025-11-02 03:00:29.298 +0000",1762052429.297805,-0.089371,-0.872345,-0.451309
"2025-11-02 03:00:29.308 +0000",1762052429.307842,-0.113876,-0.880554,-0.459122
"2025-11-02 03:00:29.318 +0000",1762052429.317879,-0.122253,-0.891647,-0.472183
"2025-11-02 03:00:29.328 +0000",1762052429.327914,-0.110779,-0.883789,-0.455109
"2025-11-02 03:00:29.338 +0000",1762052429.337951,-0.099121,-0.870758,-0.450485
"2025-11-02 03:00:29.348 +0000",1762052429.347988,-0.098236,-0.875244,-0.458588
"2025-11-02 03:00:29.358 +0000",1762052429.358027,-0.101257,-0.885757,-0.465057
"2025-11-02 03:00:29.368 +0000",1762052429.368063,-0.107468,-0.880249,-0.456680
"2025-11-02 03:00:29.378 +0000",1762052429.378101,-0.112015,-0.875046,-0.452957
"2025-11-02 03:00:29.388 +0000",1762052429.388136,-0.109756,-0.877930,-0.463425
"2025-11-02 03:00:29.398 +0000",1762052429.398174,-0.104965,-0.884445,-0.466431
