timestamp,timeIntervalSince1970,x,y,z
"2025-11-02 01:34:38.574 +0000",1762047278.574040,0.012173,-0.013142,-0.001785
"2025-11-02 01:34:38.584 +0000",1762047278.584075,-0.059127,0.001630,-0.016217
"2025-11-02 01:34:38.594 +0000",1762047278.594112,-0.052153,0.019214,-0.012508
"2025-11-02 01:34:38.604 +0000",1762047278.604148,-0.017482,0.050625,-0.025296
"2025-11-02 01:34:38.614 +0000",1762047278.614185,0.006113,0.071022,-0.020308
"2025-11-02 01:34:38.624 +0000",1762047278.624221,0.060548,0.050457,0.000561
"2025-11-02 01:34:38.634 +0000",1762047278.634257,0.048570,0.002875,0.005113
"2025-11-02 01:34:38.644 +0000",1762047278.644292,-0.014120,-0.018532,-0.002180
"2025-11-02 01:34:38.654 +0000",1762047278.654328,-0.037009,-0.000943,-0.005063
"2025-11-02 01:34:38.664 +0000",1762047278.664365,-0.057780,0.022306,-0.004204
"2025-11-02 01:34:38.674 +0000",1762047278.674401,-0.080535,0.003614,0.006125
"2025-11-02 01:34:38.684 +0000",1762047278.684437,-0.032889,0.002827,0.014669
"2025-11-02 01:34:38.694 +0000",1762047278.694472,0.039320,0.001133,0.011663
"2025-11-02 01:34:38.705 +0000",1762047278.704510,0.046282,-0.032201,0.010964
"2025-11-02 01:34:38.715 +0000",1762047278.714545,0.091619,-0.036857,0.011254
"2025-11-02 01:34:38.725 +0000",1762047278.724582,0.044092,-0.009086,0.008278
"2025-11-02 01:34:38.735 +0000",1762047278.734617,-0.013520,0.017639,0.012524
"2025-11-02 01:34:38.745 +0000",1762047278.744654,-0.055489,0.016352,0.015811
"2025-11-02 01:34:38.755 +0000",1762047278.754690,-0.082439,0.029525,0.008422
"2025-11-02 01:34:38.765 +0000",1762047278.764727,-0.049714,-0.001043,0.011763
"2025-11-02 01:34:38.775 +0000",1762047278.774761,-0.023492,-0.033648,0.012454
"2025-11-02 01:34:38.785 +0000",1762047278.784798,0.030908,-0.026135,0.009886
"2025-11-02 01:34:38.795 +0000",1762047278.794834,0.069040,-0.032609,0.014393
"2025-11-02 01:34:38.805 +0000",1762047278.804871,0.111226,0.000932,0.009023
"2025-11-02 01:34:38.815 +0000",1762047278.814906,0.019250,-0.005318,0.003941
"2025-11-02 01:34:38.825 +0000",1762047278.824943,0.023774,-0.037465,0.008986
"2025-11-02 01:34:38.835 +0000",1762047278.834979,0.007889,-0.004021,-0.002752
"2025-11-02 01:34:38.845 +0000",1762047278.845014,-0.074541,0.026817,-0.008704
"2025-11-02 01:34:38.855 +0000",1762047278.855052,-0.017647,0.025068,0.001775
"2025-11-02 01:34:38.865 +0000",1762047278.865088,-0.054007,-0.025327,0.000302
"2025-11-02 01:34:38.875 +0000",1762047278.875124,-0.070197,-0.004197,-0.012459
"2025-11-02 01:34:38.885 +0000",1762047278.885159,0.009072,0.004137,-0.016586
"2025-11-02 01:34:38.895 +0000",1762047278.895196,0.039722,0.005887,-0.004932
"2025-11-02 01:34:38.905 +0000",1762047278.905232,0.096535,-0.010721,0.005880
"2025-11-02 01:34:38.915 +0000",1762047278.915268,0.086499,-0.015599,0.002831
"2025-11-02 01:34:38.925 +0000",1762047278.925304,0.072155,-0.026454,-0.014481
"2025-11-02 01:34:38.935 +0000",1762047278.935340,-0.004277,-0.000654,-0.029050
"2025-11-02 01:34:38.945 +0000",1762047278.945376,-0.071496,0.030493,-0.026337
"2025-11-02 01:34:38.955 +0000",1762047278.955413,-0.046587,0.048497,-0.007989
"2025-11-02 01:34:38.965 +0000",1762047278.965450,-0.065837,0.047451,-0.000882
"2025-11-02 01:34:38.975 +0000",1762047278.975485,-0.029805,0.027226,-0.009336
"2025-11-02 01:34:38.986 +0000",1762047278.985521,0.022857,-0.023812,-0.018023
"2025-11-02 01:34:38.996 +0000",1762047278.995558,0.045745,-0.055277,-0.020547
"2025-11-02 01:34:39.006 +0000",1762047279.005593,0.060072,-0.027962,-0.007416
"2025-11-02 01:34:39.016 +0000",1762047279.015630,0.017564,0.000950,0.001518
"2025-11-02 01:34:39.026 +0000",1762047279.025666,0.015509,0.025694,0.005094
"2025-11-02 01:34:39.036 +0000",1762047279.035701,-0.028401,0.047149,-0.002785
"2025-11-02 01:34:39.046 +0000",1762047279.045738,-0.043818,-0.023102,-0.010213
"2025-11-02 01:34:39.056 +0000",1762047279.055775,-0.039949,-0.061574,-0.006606
"2025-11-02 01:34:39.066 +0000",1762047279.065809,-0.063022,-0.035583,-0.010185
"2025-11-02 01:34:39.076 +0000",1762047279.075847,-0.023168,0.005819,0.000718
"2025-11-02 01:34:39.086 +0000",1762047279.085882,0.010962,0.025554,0.004205
"2025-11-02 01:34:39.096 +0000",1762047279.095919,0.042945,0.012759,0.004767
"2025-11-02 01:34:39.106 +0000",1762047279.105955,0.035331,-0.035449,0.000453
"2025-11-02 01:34:39.116 +0000",1762047279.115990,-0.044010,-0.049127,-0.012399
"2025-11-02 01:34:39.126 +0000",1762047279.126027,-0.043611,-0.047644,-0.008730
"2025-11-02 01:34:39.136 +0000",1762047279.136063,-0.072057,-0.012375,-0.016781
"2025-11-02 01:34:39.146 +0000",1762047279.146101,-0.045566,0.040832,-0.015917
"2025-11-02 01:34:39.156 +0000",1762047279.156135,0.042327,0.065568,-0.007886
"2025-11-02 01:34:39.166 +0000",1762047279.166172,0.062552,-0.012559,-0.006999
"2025-11-02 01:34:39.176 +0000",1762047279.176207,-0.014326,-0.051808,-0.018374
"2025-11-02 01:34:39.186 +0000",1762047279.186243,-0.026215,-0.054020,-0.034244
"2025-11-02 01:34:39.196 +0000",1762047279.196281,-0.071885,0.000548,-0.038637
"2025-11-02 01:34:39.206 +0000",1762047279.206316,-0.057452,0.082247,-0.037328
"2025-11-02 01:34:39.216 +0000",1762047279.216352,-0.057276,0.095743,-0.028101
"2025-11-02 01:34:39.226 +0000",1762047279.226388,0.019631,0.009285,-0.025426
"2025-11-02 01:34:39.236 +0000",1762047279.236424,0.031157,-0.055315,-0.040870
"2025-11-02 01:34:39.246 +0000",1762047279.246460,0.121734,-0.042194,-0.049164
"2025-11-02 01:34:39.256 +0000",1762047279.256497,0.082103,0.029488,-0.050366
"2025-11-02 01:34:39.267 +0000",1762047279.266533,0.035195,0.058714,-0.033765
"2025-11-02 01:34:39.277 +0000",1762047279.276569,-0.000821,0.056009,-0.021598
"2025-11-02 01:34:39.287 +0000",1762047279.286604,-0.044101,0.016582,-0.037150
"2025-11-02 01:34:39.297 +0000",1762047279.296642,-0.106394,-0.011516,-0.066695
"2025-11-02 01:34:39.307 +0000",1762047279.306677,-0.087801,0.020961,-0.062169
"2025-11-02 01:34:39.317 +0000",1762047279.316713,-0.020592,0.026539,-0.034723
"2025-11-02 01:34:39.327 +0000",1762047279.326749,0.035954,0.058135,-0.021198
"2025-11-02 01:34:39.337 +0000",1762047279.336786,0.126248,0.023252,-0.023352
"2025-11-02 01:34:39.347 +0000",1762047279.346822,0.107638,-0.029551,-0.046728
"2025-11-02 01:34:39.357 +0000",1762047279.356860,0.024143,-0.050765,-0.064336
"2025-11-02 01:34:39.367 +0000",1762047279.366907,-0.012773,0.021042,-0.057961
"2025-11-02 01:34:39.377 +0000",1762047279.376930,0.018950,0.053643,-0.025225
"2025-11-02 01:34:39.387 +0000",1762047279.386966,-0.047617,0.063227,-0.020998
"2025-11-02 01:34:39.397 +0000",1762047279.397003,-0.090771,0.034277,-0.032237
"2025-11-02 01:34:39.407 +0000",1762047279.407039,-0.011223,-0.026081,-0.050290
"2025-11-02 01:34:39.417 +0000",1762047279.417075,-0.093893,-0.021459,-0.070440
"2025-11-02 01:34:39.427 +0000",1762047279.427110,-0.011139,0.018679,-0.048495
"2025-11-02 01:34:39.437 +0000",1762047279.437148,0.137536,0.067778,-0.005284
"2025-11-02 01:34:39.447 +0000",1762047279.447184,0.091461,0.024481,0.003349
"2025-11-02 01:34:39.457 +0000",1762047279.457219,0.071751,-0.014543,-0.019863
"2025-11-02 01:34:39.467 +0000",1762047279.467255,0.076312,-0.038594,-0.046239
"2025-11-02 01:34:39.477 +0000",1762047279.477291,-0.041296,-0.054228,-0.049352
"2025-11-02 01:34:39.487 +0000",1762047279.487328,-0.067001,0.030623,-0.019986
"2025-11-02 01:34:39.497 +0000",1762047279.497365,-0.018344,0.088001,0.006930
"2025-11-02 01:34:39.507 +0000",1762047279.507400,-0.037232,0.058161,0.002233
"2025-11-02 01:34:39.517 +0000",1762047279.517436,-0.014144,-0.024045,-0.020888
"2025-11-02 01:34:39.527 +0000",1762047279.527472,0.060344,-0.069958,-0.040104
"2025-11-02 01:34:39.538 +0000",1762047279.537510,0.051120,-0.061407,-0.031619
"2025-11-02 01:34:39.548 +0000",1762047279.547544,0.086733,0.018738,-0.001161
"2025-11-02 01:34:39.558 +0000",1762047279.557581,0.106281,0.085229,0.009816
"2025-11-02 01:34:39.568 +0000",1762047279.567617,-0.034640,0.021655,-0.003985
"2025-11-02 01:34:39.578 +0000",1762047279.577653,-0.030126,-0.029125,-0.024216
"2025-11-02 01:34:39.588 +0000",1762047279.587690,-0.074791,-0.058897,-0.048763
"2025-11-02 01:34:39.598 +0000",1762047279.597726,-0.090192,-0.050169,-0.040729
"2025-11-02 01:34:39.608 +0000",1762047279.607761,0.046110,0.022295,-0.001749
"2025-11-02 01:34:39.618 +0000",1762047279.617796,0.079911,0.063685,0.000413
"2025-11-02 01:34:39.628 +0000",1762047279.627833,0.055268,0.052441,-0.010997
"2025-11-02 01:34:39.638 +0000",1762047279.637871,0.032172,-0.024740,-0.033507
"2025-11-02 01:34:39.648 +0000",1762047279.647906,0.003961,-0.005530,-0.043667
"2025-11-02 01:34:39.658 +0000",1762047279.657942,-0.103157,0.007481,-0.020273
"2025-11-02 01:34:39.668 +0000",1762047279.667978,-0.071401,-0.010585,0.012504
"2025-11-02 01:34:39.678 +0000",1762047279.678014,0.000318,-0.005319,0.018372
"2025-11-02 01:34:39.688 +0000",1762047279.688051,0.003420,0.010460,-0.014600
"2025-11-02 01:34:39.698 +0000",1762047279.698087,0.092104,-0.018329,-0.018859
"2025-11-02 01:34:39.708 +0000",1762047279.708122,0.095315,-0.002469,-0.016657
"2025-11-02 01:34:39.718 +0000",1762047279.718158,0.010010,0.004369,0.006985
"2025-11-02 01:34:39.728 +0000",1762047279.728194,-0.007510,-0.053219,0.029926
"2025-11-02 01:34:39.738 +0000",1762047279.738232,-0.063671,-0.022630,-0.001392
"2025-11-02 01:34:39.748 +0000",1762047279.748267,-0.107443,0.003984,-0.026080
"2025-11-02 01:34:39.758 +0000",1762047279.758302,-0.027341,0.040413,-0.014349
"2025-11-02 01:34:39.768 +0000",1762047279.768341,-0.016010,0.002428,0.013646
"2025-11-02 01:34:39.778 +0000",1762047279.778374,-0.010083,-0.031043,0.020411
"2025-11-02 01:34:39.788 +0000",1762047279.788412,0.039697,-0.095047,0.007807
"2025-11-02 01:34:39.798 +0000",1762047279.798449,0.029032,-0.177219,-0.028773
"2025-11-02 01:34:39.808 +0000",1762047279.808484,-0.015281,0.066589,-0.055930
"2025-11-02 01:34:39.819 +0000",1762047279.818519,-0.075616,0.175668,-0.028703
"2025-11-02 01:34:39.829 +0000",1762047279.828556,0.005878,0.101744,0.046786
"2025-11-02 01:34:39.839 +0000",1762047279.838592,0.044594,-0.039470,0.027161
"2025-11-02 01:34:39.849 +0000",1762047279.848628,-0.015173,-0.090443,-0.001528
"2025-11-02 01:34:39.859 +0000",1762047279.858665,0.251681,-0.250983,0.010458
"2025-11-02 01:34:39.869 +0000",1762047279.868701,-0.084275,-0.106363,-0.008721
"2025-11-02 01:34:39.879 +0000",1762047279.878737,-0.104606,0.174844,0.010515
"2025-11-02 01:34:39.889 +0000",1762047279.888773,-0.184414,0.168636,0.034247
"2025-11-02 01:34:39.899 +0000",1762047279.898809,-0.222876,-0.015533,0.017469
"2025-11-02 01:34:39.909 +0000",1762047279.908846,-0.233516,-0.076075,-0.038191
"2025-11-02 01:34:39.919 +0000",1762047279.918881,0.168941,-0.215193,-0.038976
"2025-11-02 01:34:39.929 +0000",1762047279.928917,0.445336,-0.046622,-0.004699
"2025-11-02 01:34:39.939 +0000",1762047279.938955,0.364283,0.029246,0.015876
"2025-11-02 01:34:39.949 +0000",1762047279.948990,0.278270,0.027701,0.015605
"2025-11-02 01:34:39.959 +0000",1762047279.959026,0.020503,0.068112,-0.021158
"2025-11-02 01:34:39.969 +0000",1762047279.969063,-0.350956,-0.047761,-0.061315
"2025-11-02 01:34:39.979 +0000",1762047279.979098,-0.532265,-0.024188,-0.042267
"2025-11-02 01:34:39.989 +0000",1762047279.989135,-0.319806,-0.007474,-0.000254
"2025-11-02 01:34:39.999 +0000",1762047279.999171,-0.174977,0.052783,0.022508
"2025-11-02 01:34:40.009 +0000",1762047280.009207,0.133714,0.118279,-0.007766
"2025-11-02 01:34:40.019 +0000",1762047280.019242,0.369668,-0.020536,-0.017103
"2025-11-02 01:34:40.029 +0000",1762047280.029279,0.475263,-0.162444,-0.020503
"2025-11-02 01:34:40.039 +0000",1762047280.039314,0.281912,-0.190677,-0.030361
"2025-11-02 01:34:40.049 +0000",1762047280.049352,0.116059,-0.109903,-0.021126
"2025-11-02 01:34:40.059 +0000",1762047280.059387,-0.078277,0.054819,-0.005577
"2025-11-02 01:34:40.069 +0000",1762047280.069424,-0.296141,0.150602,-0.026543
"2025-11-02 01:34:40.079 +0000",1762047280.079459,-0.430148,0.142672,-0.049589
"2025-11-02 01:34:40.089 +0000",1762047280.089495,-0.324462,0.169804,-0.061616
"2025-11-02 01:34:40.100 +0000",1762047280.099532,-0.048302,0.180276,-0.055140
"2025-11-02 01:34:40.110 +0000",1762047280.109569,-0.025389,-0.027952,-0.011660
"2025-11-02 01:34:40.120 +0000",1762047280.119604,0.315551,-0.264922,0.066087
"2025-11-02 01:34:40.130 +0000",1762047280.129640,0.555434,-0.252982,0.051620
"2025-11-02 01:34:40.140 +0000",1762047280.139677,0.169073,-0.188100,-0.018492
"2025-11-02 01:34:40.150 +0000",1762047280.149713,0.123075,-0.096487,-0.040842
"2025-11-02 01:34:40.160 +0000",1762047280.159748,-0.052591,0.291207,-0.046313
"2025-11-02 01:34:40.170 +0000",1762047280.169786,-0.481768,0.295850,-0.013692
"2025-11-02 01:34:40.180 +0000",1762047280.179820,-0.458228,0.060379,0.040452
"2025-11-02 01:34:40.190 +0000",1762047280.189856,0.057367,-0.264500,0.015152
"2025-11-02 01:34:40.200 +0000",1762047280.199893,-0.186400,-0.203145,-0.067637
"2025-11-02 01:34:40.210 +0000",1762047280.209929,0.219208,-0.042607,-0.044888
"2025-11-02 01:34:40.220 +0000",1762047280.219965,0.543532,0.199345,0.023629
"2025-11-02 01:34:40.230 +0000",1762047280.230001,0.229496,0.262234,0.044112
"2025-11-02 01:34:40.240 +0000",1762047280.240036,0.025087,0.000084,0.039644
"2025-11-02 01:34:40.250 +0000",1762047280.250074,0.093459,-0.311482,0.014456
"2025-11-02 01:34:40.260 +0000",1762047280.260110,-0.163741,-0.332486,-0.056326
"2025-11-02 01:34:40.270 +0000",1762047280.270147,-0.291177,-0.036842,-0.065586
"2025-11-02 01:34:40.280 +0000",1762047280.280181,-0.053459,0.224176,0.005318
"2025-11-02 01:34:40.290 +0000",1762047280.290218,-0.076198,0.347660,0.046459
"2025-11-02 01:34:40.300 +0000",1762047280.300254,-0.062464,0.156498,0.010113
"2025-11-02 01:34:40.310 +0000",1762047280.310292,0.075538,-0.127074,-0.025169
"2025-11-02 01:34:40.320 +0000",1762047280.320326,0.192530,-0.299680,-0.034512
"2025-11-02 01:34:40.330 +0000",1762047280.330362,0.077723,-0.210785,-0.010747
"2025-11-02 01:34:40.340 +0000",1762047280.340398,0.213441,-0.021556,0.043235
"2025-11-02 01:34:40.350 +0000",1762047280.350436,0.129882,0.162893,0.042223
"2025-11-02 01:34:40.360 +0000",1762047280.360471,-0.121583,0.177025,0.002014
"2025-11-02 01:34:40.371 +0000",1762047280.370507,-0.141182,-0.006736,-0.018607
"2025-11-02 01:34:40.381 +0000",1762047280.380543,-0.156734,-0.106063,-0.030539
"2025-11-02 01:34:40.391 +0000",1762047280.390579,-0.251216,-0.135996,0.002828
"2025-11-02 01:34:40.401 +0000",1762047280.400615,-0.029604,-0.057346,0.049510
"2025-11-02 01:34:40.411 +0000",1762047280.410652,0.142046,0.082198,0.038705
"2025-11-02 01:34:40.421 +0000",1762047280.420688,0.048531,0.110116,0.008436
"2025-11-02 01:34:40.431 +0000",1762047280.430726,0.196128,-0.007166,0.027553
"2025-11-02 01:34:40.441 +0000",1762047280.440760,0.188172,-0.140338,0.029052
"2025-11-02 01:34:40.451 +0000",1762047280.450797,-0.041164,-0.136199,0.016123
"2025-11-02 01:34:40.461 +0000",1762047280.460833,-0.061364,-0.098628,0.019234
"2025-11-02 01:34:40.471 +0000",1762047280.470870,-0.071506,0.047634,0.016345
"2025-11-02 01:34:40.481 +0000",1762047280.480904,-0.203940,0.117717,0.010510
"2025-11-02 01:34:40.491 +0000",1762047280.490940,-0.150293,0.090578,0.031351
"2025-11-02 01:34:40.501 +0000",1762047280.500975,0.017617,-0.044218,0.033778
"2025-11-02 01:34:40.511 +0000",1762047280.511014,-0.036462,-0.086705,0.007510
"2025-11-02 01:34:40.521 +0000",1762047280.521049,0.105501,-0.149708,0.016434
"2025-11-02 01:34:40.531 +0000",1762047280.531085,0.160724,-0.069587,0.027494
"2025-11-02 01:34:40.541 +0000",1762047280.541122,0.033013,0.040664,0.019470
"2025-11-02 01:34:40.551 +0000",1762047280.551157,-0.087450,0.090351,0.026554
"2025-11-02 01:34:40.561 +0000",1762047280.561194,-0.021869,0.021982,0.028979
"2025-11-02 01:34:40.571 +0000",1762047280.571230,-0.163120,-0.063311,0.008747
"2025-11-02 01:34:40.581 +0000",1762047280.581265,-0.127028,-0.145542,0.009952
"2025-11-02 01:34:40.591 +0000",1762047280.591302,0.036845,-0.091092,0.008442
"2025-11-02 01:34:40.601 +0000",1762047280.601337,-0.007585,0.063186,0.000896
"2025-11-02 01:34:40.611 +0000",1762047280.611375,0.047126,0.077618,0.027968
"2025-11-02 01:34:40.621 +0000",1762047280.621410,0.142778,0.015571,0.042179
"2025-11-02 01:34:40.631 +0000",1762047280.631447,-0.000608,-0.076745,0.007461
"2025-11-02 01:34:40.641 +0000",1762047280.641482,-0.084913,-0.084237,-0.007932
"2025-11-02 01:34:40.652 +0000",1762047280.651519,-0.012952,-0.079027,-0.008163
"2025-11-02 01:34:40.662 +0000",1762047280.661555,-0.101463,0.040421,0.000484
"2025-11-02 01:34:40.672 +0000",1762047280.671592,-0.036065,0.052994,0.017549
"2025-11-02 01:34:40.682 +0000",1762047280.681627,0.000697,0.044893,0.022273
"2025-11-02 01:34:40.692 +0000",1762047280.691663,0.014392,-0.015038,0.004144
"2025-11-02 01:34:40.702 +0000",1762047280.701700,-0.023595,-0.060276,0.000847
"2025-11-02 01:34:40.712 +0000",1762047280.711736,0.082531,-0.126855,0.004531
"2025-11-02 01:34:40.722 +0000",1762047280.721771,-0.013807,-0.002345,-0.005996
"2025-11-02 01:34:40.732 +0000",1762047280.731808,-0.023120,0.063296,0.007203
"2025-11-02 01:34:40.742 +0000",1762047280.741844,-0.026397,0.040112,0.022250
"2025-11-02 01:34:40.752 +0000",1762047280.751879,-0.016760,-0.020030,0.005671
"2025-11-02 01:34:40.762 +0000",1762047280.761916,0.002920,-0.044793,-0.022714
"2025-11-02 01:34:40.772 +0000",1762047280.771953,0.053512,-0.043798,-0.023446
"2025-11-02 01:34:40.782 +0000",1762047280.781988,0.032575,0.002877,-0.008074
"2025-11-02 01:34:40.792 +0000",1762047280.792025,0.003950,0.041594,0.016801
"2025-11-02 01:34:40.802 +0000",1762047280.802060,-0.004055,-0.003892,0.008556
"2025-11-02 01:34:40.812 +0000",1762047280.812097,-0.105071,-0.004672,-0.016719
"2025-11-02 01:34:40.822 +0000",1762047280.822133,-0.070425,-0.008482,-0.028152
"2025-11-02 01:34:40.832 +0000",1762047280.832170,-0.017675,0.011298,-0.003723
"2025-11-02 01:34:40.842 +0000",1762047280.842205,0.013032,-0.029619,0.018881
"2025-11-02 01:34:40.852 +0000",1762047280.852241,0.035646,-0.028426,0.019362
"2025-11-02 01:34:40.862 +0000",1762047280.862277,0.102567,-0.056291,-0.010816
"2025-11-02 01:34:40.872 +0000",1762047280.872313,0.044184,0.005697,-0.031740
"2025-11-02 01:34:40.882 +0000",1762047280.882350,0.099569,-0.004773,-0.019890
"2025-11-02 01:34:40.892 +0000",1762047280.892385,-0.011447,0.029268,0.009288
"2025-11-02 01:34:40.902 +0000",1762047280.902423,-0.083219,-0.028993,0.012096
"2025-11-02 01:34:40.912 +0000",1762047280.912458,-0.114031,0.007950,-0.012131
"2025-11-02 01:34:40.922 +0000",1762047280.922493,-0.055758,-0.008950,-0.040929
"2025-11-02 01:34:40.933 +0000",1762047280.932530,-0.065135,0.034952,-0.040458
"2025-11-02 01:34:40.943 +0000",1762047280.942567,0.049827,-0.001932,-0.003861
"2025-11-02 01:34:40.953 +0000",1762047280.952603,0.131531,0.006639,0.011628
"2025-11-02 01:34:40.963 +0000",1762047280.962639,0.087158,-0.015076,-0.007929
"2025-11-02 01:34:40.973 +0000",1762047280.972728,0.036196,-0.026973,-0.033692
"2025-11-02 01:34:40.983 +0000",1762047280.982712,0.029488,-0.013467,-0.035690
"2025-11-02 01:34:40.993 +0000",1762047280.992748,-0.113274,-0.012933,-0.020359
"2025-11-02 01:34:41.003 +0000",1762047281.002785,-0.110112,0.020752,-0.006304
"2025-11-02 01:34:41.013 +0000",1762047281.012819,-0.043712,0.024301,-0.011770
"2025-11-02 01:34:41.023 +0000",1762047281.022855,-0.000929,0.027920,-0.019276
"2025-11-02 01:34:41.033 +0000",1762047281.032891,0.118252,0.009776,-0.014516
"2025-11-02 01:34:41.043 +0000",1762047281.042927,0.074482,-0.011694,0.001774
"2025-11-02 01:34:41.053 +0000",1762047281.052963,0.084329,-0.082519,0.009071
"2025-11-02 01:34:41.063 +0000",1762047281.063002,-0.016598,-0.031020,-0.008950
"2025-11-02 01:34:41.073 +0000",1762047281.073037,-0.026849,-0.021018,-0.019829
"2025-11-02 01:34:41.083 +0000",1762047281.083072,-0.049113,0.004209,-0.010349
"2025-11-02 01:34:41.093 +0000",1762047281.093109,-0.047002,0.017722,-0.007021
