timestamp,timeIntervalSince1970,latitude,longitude,altitude,horizontalAccuracy,verticalAccuracy,speed,course
"2025-11-02 03:45:18.454 +0000",1762055118.454324,10.784990,106.636538,22.000000,5.000000,9.500000,8.436889,8.711940
"2025-11-02 03:45:19.000 +0000",1762055118.999978,10.784990,106.636538,22.000000,5.000000,9.500000,8.730202,8.711940
"2025-11-02 03:45:19.440 +0000",1762055119.439761,10.785067,106.636550,22.000000,5.000000,9.500000,8.642667,8.709555
"2025-11-02 03:45:20.451 +0000",1762055120.451171,10.785145,106.636562,22.000000,5.000000,9.500000,8.899889,8.709555
"2025-11-02 03:45:21.000 +0000",1762055120.999981,10.785145,106.636562,22.000000,5.000000,9.500000,9.139576,8.709555
"2025-11-02 03:45:21.440 +0000",1762055121.439686,10.785226,106.636574,22.100000,5.000000,9.500000,9.105667,8.709555
"2025-11-02 03:45:22.450 +0000",1762055122.450167,10.785310,106.636587,22.100000,5.000000,9.500000,9.517222,8.709555
"2025-11-02 03:45:23.000 +0000",1762055122.999984,10.785310,106.636587,22.100000,5.000000,9.500000,9.651085,8.709404
"2025-11-02 03:45:23.433 +0000",1762055123.433312,10.785396,106.636601,22.100000,5.000000,9.500000,9.568667,8.709404
"2025-11-02 03:45:24.444 +0000",1762055124.443504,10.785480,106.636614,22.000000,5.000000,9.500000,9.260000,8.727964
"2025-11-02 03:45:25.444 +0000",1762055125.443560,10.785561,106.636626,21.900000,5.000000,9.500000,8.745556,8.727964
"2025-11-02 03:45:26.451 +0000",1762055126.451289,10.785638,106.636638,21.900000,5.000000,9.500000,8.334000,8.727964
"2025-11-02 03:45:27.436 +0000",1762055127.435916,10.785710,106.636649,21.800000,5.000000,9.500000,7.871000,8.727964
"2025-11-02 03:45:28.432 +0000",1762055128.431914,10.785779,106.636660,21.700000,5.000000,9.500000,7.408000,8.727964
"2025-11-02 03:45:29.436 +0000",1762055129.436166,10.785843,106.636670,21.700000,5.000000,9.500000,6.945000,8.727964
"2025-11-02 03:45:30.453 +0000",1762055130.453042,10.785904,106.636679,21.700000,5.000000,9.500000,6.533444,8.727964
"2025-11-02 03:45:31.555 +0000",1762055131.555207,10.785962,106.636688,21.700000,5.000000,9.500000,6.276222,8.727964
"2025-11-02 03:45:32.456 +0000",1762055132.456478,10.786014,106.636697,21.700000,5.000000,9.500000,5.350222,8.743221
"2025-11-02 03:45:33.465 +0000",1762055133.465126,10.786056,106.636703,21.500000,5.000000,9.500000,3.961222,8.743221
"2025-11-02 03:45:33.999 +0000",1762055133.999119,10.786056,106.636703,21.500000,5.000000,9.500000,3.024649,8.743221
"2025-11-02 03:45:34.465 +0000",1762055134.464819,10.786086,106.636708,21.500000,5.000000,9.500000,2.932333,8.743221
"2025-11-02 03:45:35.452 +0000",1762055135.451667,10.786109,106.636711,21.600000,5.000000,9.500000,2.160667,8.743221
"2025-11-02 03:45:35.999 +0000",1762055135.998842,10.786109,106.636711,21.600000,5.000000,9.500000,1.648658,8.743221
"2025-11-02 03:45:36.445 +0000",1762055136.444549,10.786126,106.636714,21.600000,5.000000,9.500000,1.491889,8.743221
"2025-11-02 03:45:36.999 +0000",1762055136.998718,10.786126,106.636714,21.600000,5.000000,9.500000,0.963695,8.743221
"2025-11-02 03:45:37.455 +0000",1762055137.455352,10.786136,106.636716,21.500000,5.000000,9.500000,0.771667,8.743221
"2025-11-02 03:45:38.461 +0000",1762055138.461485,10.786141,106.636716,21.500000,5.000000,9.500000,0.360111,8.743221
"2025-11-02 03:45:38.998 +0000",1762055138.998491,10.786141,106.636716,21.500000,5.000000,9.500000,0.360519,8.743221
"2025-11-02 03:45:39.476 +0000",1762055139.475914,10.786144,106.636717,21.500000,5.000000,9.500000,0.308667,8.743221
"2025-11-02 03:45:40.452 +0000",1762055140.452286,10.786148,106.636717,21.500000,5.000000,9.500000,0.463000,8.743221
"2025-11-02 03:45:41.450 +0000",1762055141.450450,10.786155,106.636718,21.600000,5.000000,9.500000,0.823111,8.743221
"2025-11-02 03:45:42.443 +0000",1762055142.443083,10.786163,106.636720,21.500000,5.000000,9.500000,0.823111,8.743221
"2025-11-02 03:45:43.464 +0000",1762055143.464064,10.786169,106.636721,21.500000,5.000000,9.500000,0.668778,8.743221
"2025-11-02 03:45:44.448 +0000",1762055144.447803,10.786175,106.636722,21.500000,5.000000,9.500000,0.463000,8.743221
"2025-11-02 03:45:45.444 +0000",1762055145.444318,10.786178,106.636722,21.500000,5.000000,9.500000,0.102889,8.743221
"2025-11-02 03:45:46.465 +0000",1762055146.464550,10.786179,106.636722,21.500000,5.000000,9.500000,0.000000,8.743221
"2025-11-02 03:45:47.466 +0000",1762055147.465634,10.786179,106.636722,21.500000,5.000000,9.500000,0.000000,8.743221
"2025-11-02 03:45:48.473 +0000",1762055148.473229,10.786179,106.636722,21.500000,5.000000,9.500000,0.000000,8.743221
"2025-11-02 03:45:49.458 +0000",1762055149.458145,10.786179,106.636722,21.500000,5.000000,9.500000,0.000000,8.743221
